Account,trade_date,closedPnL_sum,closedPnL_mean,closedPnL_std,is_profitable_mean,execution_price_count,fg_date,fg_score,fg_label
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-10-02,0.0,0.0,0.0,0.0,10,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-11-02,109.90750199999998,0.52088863507109,25.999201348824897,0.3791469194312796,211,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-11-04,0.0,0.0,0.0,0.0,3,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-12-02,2760.439779,34.07950344444444,112.26984983437958,0.7037037037037037,81,,,
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-12-04,202.27562,25.2844525,26.737524145829074,1.0,8,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-06,91.510419,3.66041676,7.909299454844354,0.36,25,2024-01-06,70.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-08,167.080017,4.914118147058823,30.05191071750093,0.11764705882352941,34,2024-01-08,71.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-09,137.433093,11.452757750000002,25.479618769976113,0.4166666666666667,12,2024-01-09,76.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-12,1169.432253,9.507579292682927,16.380152629591976,0.44715447154471544,123,2024-01-12,71.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-06,192.906947,2.074268247311828,4.425015055071825,0.3655913978494624,93,2024-02-06,64.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-08,228.247701,15.2165134,23.324499069232527,0.8,15,2024-02-08,66.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-12,254.15562,31.7694525,89.85758118933565,0.125,8,2024-02-12,70.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-06,562.808208,8.040117257142859,11.849209775400267,0.6285714285714286,70,2024-03-06,75.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-08,464.1897,464.1897,,1.0,1,2024-03-08,81.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-12,-158.695661,-26.449276833333332,43.893801720166344,0.0,6,2024-03-12,81.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-06,52.211438,0.9851214716981133,2.4828445149485265,0.4716981132075472,53,2024-04-06,75.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-08,109.005815,6.412106764705882,20.517399161501928,0.17647058823529413,17,2024-04-08,76.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-06,56.055506,1.038064925925926,2.9096994557928553,0.2962962962962963,54,2024-05-06,71.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-08,160.44369899999998,9.437864647058822,19.386598152567043,0.4117647058823529,17,2024-05-08,64.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,274.173187,1.1716802863247862,3.3659483181601715,0.42735042735042733,234,2024-06-06,78.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-06,1573.244278,4.2065355026737965,13.615775495300143,0.39037433155080214,374,2024-07-06,26.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-06,129.13883900000002,5.869947227272728,15.436587702614386,0.36363636363636365,22,2024-08-06,17.0,Extreme Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-08,151.092375,2.1897445652173912,9.895539434437291,0.2463768115942029,69,2024-09-08,29.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-11,102.90894,1.3364797402597404,3.0464758005297154,0.24675324675324675,77,2024-09-11,37.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-06,31.266804999999998,0.6380980612244898,2.0391473922780037,0.3673469387755102,49,2024-10-06,50.0,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-11,442.748384,2.699685268292683,9.13575395040686,0.27439024390243905,164,2024-10-11,32.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-06,51.081143,1.8918941851851852,3.968087033395137,0.3333333333333333,27,2024-11-06,70.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,4876.874304,28.35392037209302,69.83803660630717,0.45930232558139533,172,2024-11-11,76.0,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-06,-21886.531493,-100.85959213364055,296.4060484481601,0.0967741935483871,217,2024-12-06,72.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-11,1441.27965,15.838237912087912,60.17079192348228,0.24175824175824176,91,2024-12-11,74.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,1579.909758,26.3318293,52.63523427683694,0.48333333333333334,60,2025-01-02,70.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,-200.94846,-10.576234736842105,10.72232760942758,0.0,19,2025-01-05,72.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,45.086985,0.5855452597402597,1.9788303013246393,0.12987012987012986,77,2025-02-01,68.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,1023.934713,17.06557855,38.879576479309414,0.25,60,2025-02-02,60.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-01,909.1721379999999,5.136565751412429,28.519074727471004,0.1807909604519774,177,2025-03-01,20.0,Extreme Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-02,1474.607584,10.685562202898552,21.135457498481998,0.4855072463768116,138,2025-03-02,26.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-03,468.35197800000003,6.887529088235294,21.013206131106767,0.3382352941176471,68,2025-03-03,33.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-04,0.0,0.0,0.0,0.0,6,2025-03-04,15.0,Extreme Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-01,30.818079,0.6042760588235294,3.351975265486334,0.0392156862745098,51,2025-04-01,34.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-02,0.0,0.0,0.0,0.0,6,2025-04-02,44.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,54.2704,6.7838,19.187483928853204,0.125,8,2025-04-03,25.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,586.623362,10.863395592592594,23.9940284603805,0.3148148148148148,54,2025-04-04,28.0,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-01,151.429584,2.969207529411765,9.546186527760591,0.17647058823529413,51,2025-05-01,53.0,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-02,554.257954,27.712897700000003,40.86191264099051,0.6,20,2025-05-02,67.0,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-03,34.86435,1.0254220588235294,3.973230243174621,0.11764705882352941,34,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-04,0.0,0.0,0.0,0.0,4,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-06-01,272.131501,1.0230507556390978,14.375100223718684,0.03007518796992481,266,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-06-03,0.0,0.0,0.0,0.0,7,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-06-04,67.080809,2.3957431785714287,10.154401998861523,0.14285714285714285,28,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-07-01,4334.417218,19.52440188288288,38.07336838371163,0.7252252252252253,222,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-07-02,0.0,0.0,0.0,0.0,6,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-07-03,9.266712,4.633356,6.552554894502754,0.5,2,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-07-04,632.303024,2.341863051851852,15.763011362061691,0.27037037037037037,270,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-08-01,1303.127763,3.3413532384615383,10.879118794683551,0.3282051282051282,390,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-08-02,131.753274,16.46915925,18.947976953280662,0.875,8,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-08-04,81.035707,1.761645804347826,5.564742016203665,0.30434782608695654,46,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-09-01,123.72129899999999,0.5573031486486486,6.802936278974585,0.0945945945945946,222,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-09-02,312.034872,4.8005364923076925,9.357034138913244,0.3076923076923077,65,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-09-03,969.56792,27.70194057142857,27.51582177884642,0.9428571428571428,35,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-09-04,500.847132,3.6826995,14.900883867493047,0.19117647058823528,136,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-10-01,1189.078864,4.681412850393701,16.9830192652265,0.468503937007874,254,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-10-02,131.17446,2.8516186956521743,9.615933689032458,0.15217391304347827,46,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-10-03,0.0,0.0,0.0,0.0,3,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-10-04,-103.71342200000002,-0.3302975222929937,9.785590706712037,0.267515923566879,314,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-11-01,417.647169,5.093258158536585,24.64619070514875,0.2073170731707317,82,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-11-02,56.537437,2.9756545789473683,6.848378625490824,0.2631578947368421,19,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-11-03,94.48255800000001,11.810319750000001,23.751422060042437,0.75,8,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-11-04,19.202581000000002,0.3147964098360656,1.5126256261382656,0.19672131147540983,61,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-12-01,0.0,0.0,0.0,0.0,15,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-12-02,299.669854,9.988995133333333,16.819727460718266,0.7666666666666667,30,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-12-03,0.0,0.0,0.0,0.0,3,,,
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-12-04,0.0,0.0,0.0,0.0,24,,,
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-02,12245.905048999999,72.46097662130177,168.57458318413939,0.4437869822485207,169,2025-02-02,60.0,Greed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-07-02,0.0,0.0,0.0,0.0,2,,,
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-07-04,3425.96095,50.38177867647059,111.07920979145055,0.4852941176470588,68,,,
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-08-02,0.0,0.0,0.0,0.0,152,,,
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-02,923.487443,51.30485794444444,81.69155804436764,1.0,18,2025-01-02,70.0,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-05,1449.529436,5.0330883194444445,16.717289627957417,0.3506944444444444,288,2025-01-05,72.0,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,0.0,0.0,0.0,0.0,29,2025-02-02,60.0,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,625.512206,19.5472564375,43.75367318438075,0.5,32,2025-02-03,44.0,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,2161.6751200000003,144.1116746666667,554.5089510547693,0.4,15,2025-03-02,26.0,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,60.171373,0.34188280113636366,1.772899519243824,0.08522727272727272,176,2025-03-03,33.0,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-02,4624.583773,6.326379990424077,45.8698676778244,0.18878248974008208,731,2025-04-02,44.0,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-03,0.0,0.0,0.0,0.0,40,2025-04-03,25.0,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-02,-6194.283149,-16.832291165760868,372.77103378183966,0.12228260869565218,368,2025-05-02,67.0,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-06-02,2780.135427,3.4492995372208437,14.614268536958551,0.3399503722084367,806,,,
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-07-02,6119.377807,7.775575358322745,50.121529716634946,0.25667090216010163,787,,,
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-08-02,330.039883,1.0062191554878048,4.459769262723057,0.2926829268292683,328,,,
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-09-02,183.593223,1.5048624836065574,6.936199962250774,0.1721311475409836,122,,,
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-10-02,1338.39845,4.402626480263158,12.278336522430084,0.6085526315789473,304,,,
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-11-02,869.757103,4.752771054644809,27.013888161378503,0.16939890710382513,183,,,
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-12-02,0.0,0.0,0.0,0.0,50,,,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-01-12,34709.852428,569.0139742295082,716.7451268235432,0.8032786885245902,61,2024-01-12,71.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-08,0.0,0.0,0.0,0.0,16,2024-03-08,81.0,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-12,0.0,0.0,0.0,0.0,34,2024-03-12,81.0,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-04-08,-14176.51042,-1417.651042,3352.294914013736,0.0,10,2024-04-08,76.0,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-05-08,0.0,0.0,0.0,0.0,2,2024-05-08,64.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-08,0.0,0.0,,0.0,1,2024-07-08,28.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-11,3360.9281,35.37819052631579,96.39975325995191,0.5052631578947369,95,2024-07-11,29.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.712216999999995,-10.178054249999999,13.161854936272276,0.0,4,2024-08-08,20.0,Extreme Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,0.0,0.0,,0.0,1,2024-08-09,48.0,Neutral
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,0.0,0.0,0.0,2,2024-09-08,29.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-09,-219.729659,-109.8648295,102.05946318164507,0.0,2,2024-10-09,49.0,Neutral
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-12,0.0,0.0,0.0,0.0,8,2024-10-12,49.0,Neutral
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-12,994.238977,66.28259846666667,122.94833192786393,1.0,15,2024-11-12,80.0,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.437585,628.10939625,955.1092968115527,1.0,4,2024-12-12,83.0,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-02,20.596691,20.596691,,1.0,1,2025-03-02,26.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-01,556.803152,111.36063039999999,114.19747867874817,1.0,5,2025-04-01,34.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-08-03,-1121.6509429999999,-560.8254714999999,499.10202233924514,0.0,2,,,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-08-04,-920.33629,-920.33629,,0.0,1,,,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-10-02,30.785143,15.3925715,11.431531580613532,1.0,2,,,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-10-04,-965.1214130000001,-321.7071376666667,210.81028358917612,0.0,3,,,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-02-12,0.0,0.0,0.0,0.0,44,2024-02-12,70.0,Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-03-12,20925.513222,144.3138842896552,343.9884966698537,0.7241379310344828,145,2024-03-12,81.0,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-04-12,0.0,0.0,,0.0,1,2024-04-12,79.0,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-03,0.0,0.0,0.0,0.0,21,2025-04-03,25.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-05-03,0.0,0.0,0.0,0.0,9,,,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-08-04,0.0,0.0,0.0,0.0,33,,,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-09-04,622.41079,47.87775307692308,78.00151699772948,0.46153846153846156,13,,,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-10-04,5615.909695,295.5741944736842,565.020738698329,1.0,19,,,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-11-03,0.0,0.0,0.0,0.0,4,,,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-12-04,2513.430964,55.854021422222225,111.6738787332613,0.5333333333333333,45,,,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-09-12,0.0,0.0,0.0,0.0,4,2024-09-12,31.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-11-12,39.7705,39.7705,,1.0,1,2024-11-12,80.0,Extreme Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,15.24474,,1.0,1,2024-12-12,83.0,Extreme Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-04,2020.0,252.5,714.1778489984131,0.125,8,2025-03-04,15.0,Extreme Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-05-04,2400.0,300.0,848.5281374238571,0.125,8,,,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-07-04,0.0,0.0,0.0,0.0,17,,,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-11-04,5246.0,749.4285714285714,1492.3896336068976,1.0,7,,,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-12-04,0.0,0.0,0.0,0.0,14,,,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-05-12,0.0,0.0,0.0,0.0,9,2023-05-12,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,-7.196192222222223,85.84776860469921,0.05555555555555555,18,2024-01-01,65.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,0.0,0.0,0.0,0.0,6,2024-01-02,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,3863.351096,75.7519822745098,197.72491053063106,0.3333333333333333,51,2024-01-07,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,0.0,0.0,0.0,0.0,9,2024-01-08,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,783.979116,46.11641858823529,134.42834386429288,0.47058823529411764,17,2024-02-01,63.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,10.867225547619048,41.93124714430262,0.30952380952380953,42,2024-02-02,63.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,-1443.814567,-206.25922385714284,139.38928963663136,0.0,7,2024-02-03,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,0.0,0.0,0.0,0.0,4,2024-02-04,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,2421.253116,134.514062,226.36405308073617,0.7222222222222222,18,2024-02-07,62.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,554.12049,46.1767075,92.38534060726963,0.4166666666666667,12,2024-02-08,66.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-01,866.015507,12.925604582089552,50.415365667933756,0.417910447761194,67,2024-03-01,80.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,223.30918699999998,3.9876640535714283,68.62663189543068,0.10714285714285714,56,2024-03-02,80.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,0.0,0.0,0.0,0.0,2,2024-03-04,82.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-05,0.0,0.0,0.0,0.0,6,2024-03-05,90.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-07,0.0,0.0,0.0,0.0,8,2024-03-07,82.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-08,0.0,0.0,0.0,0.0,6,2024-03-08,81.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-01,-67.60364,-13.520728,29.544005214373353,0.0,5,2024-04-01,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,47.62389499999999,1.360682714285714,31.922762604224417,0.2571428571428571,35,2024-04-02,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,1026.004099,78.92339223076922,102.70732839505838,1.0,13,2024-04-03,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,0.0,0.0,0.0,0.0,3,2024-04-05,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-07,0.0,0.0,0.0,0.0,11,2024-04-07,78.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-08,0.0,0.0,0.0,0.0,27,2024-04-08,76.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-09,1065.785132,32.29651915151515,469.2981111542668,0.15151515151515152,33,2024-04-09,80.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-10,0.0,0.0,,0.0,1,2024-04-10,78.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,274999.139393,6249.98044075,9462.208491658586,1.0,44,2024-04-12,79.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-01,164.141565,2.486993409090909,60.7235758141571,0.19696969696969696,66,2024-05-01,54.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-02,-33.45419400000003,-0.4646415833333337,46.10792460482958,0.19444444444444445,72,2024-05-02,43.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,965.5522159999999,120.69402699999999,177.03840215664962,1.0,8,2024-05-04,67.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,0.0,0.0,0.0,0.0,12,2024-05-07,68.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-08,-8394.889856,-190.79295127272727,858.0284974407749,0.5909090909090909,44,2024-05-08,64.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,49999.876084999996,12499.969021249999,9059.751113224693,1.0,4,2024-05-12,56.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-01,135.58166400000002,6.16280290909091,37.338371573804935,0.45454545454545453,22,2024-06-01,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-02,-215.615907,-0.19817638511029412,12.69131338108202,0.1645220588235294,1088,2024-06-02,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,108.87217799999999,4.53634075,10.03473956812726,0.2916666666666667,24,2024-06-07,77.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-08,51.56325,0.644540625,3.2059614973430923,0.0625,80,2024-06-08,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,-1104.856765,-29.07517802631579,21.196751960438153,0.0,38,2024-06-09,75.0,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,74999.848329,2999.99393316,7248.002380548735,1.0,25,2024-06-12,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,-835.681235,-8.615270463917525,34.037905927281535,0.09278350515463918,97,2024-07-01,53.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,241.24212,16.082808,56.54657345272468,0.13333333333333333,15,2024-07-02,51.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,227.320653,32.474379,55.46158540224014,0.2857142857142857,7,2024-07-05,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,0.0,0.0,0.0,0.0,14,2024-07-06,26.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,61.428942,6.1428942,4.100173833321266,1.0,10,2024-07-07,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,188.789255,8.989964523809524,11.854034184795951,0.47619047619047616,21,2024-07-08,28.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,74999.62263,14999.924525999999,13692.99503961693,0.6,5,2024-07-12,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,-269.874439,-2.1083940546875,122.41963598502315,0.25,128,2024-08-01,52.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,770.756024,77.07560240000001,139.74567826297627,0.4,10,2024-08-02,57.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,0.0,0.0,,0.0,1,2024-08-07,29.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,0.0,0.0,0.0,5,2024-08-08,20.0,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,0.0,,0.0,1,2024-08-10,40.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,0.0,0.0,0.0,145,2024-08-12,25.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-01,-826.349863,-11.804998042857143,214.1803231936485,0.2571428571428571,70,2024-09-01,26.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-05,0.0,0.0,0.0,0.0,3,2024-09-05,29.0,Fear
